platform,raw_service_original,raw_service,service_family,sub_service,taxonomy_status,source_version,source_url,source_type,collection_date,coverage_note,geography_scope
Checkatrade,Carpet Cleaning,Carpet Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Fitter,Carpet Fitter,Flooring & Tiling Services,Carpet Fitting,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Fitting,Carpet Fitting,Flooring,Carpet Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Fitting Cost,Carpet Fitting Cost,Flooring,Carpet Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Repair / Stretching,Carpet Repair / Stretching,Flooring & Tiling Services,Carpet Repair / Stretching,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Supplier,Carpet Supplier,Flooring & Tiling Services,Carpet Supply,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Supply & Fit,Carpet Supply & Fit,Flooring & Tiling Services,Carpet Supply & Fit,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet Tiles,Carpet Tiles,Flooring & Tiling Services,Carpet Tiles,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpet and Upholstery Cleaning,Carpet and Upholstery Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carpets / Flooring,Carpets / Flooring,Flooring,General Flooring,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carport Manufacturers,Carport Manufacturers,Landscaping Structures & Outdoor Buildings,Carport Manufacturers,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carport Suppliers,Carport Suppliers,Landscaping Structures & Outdoor Buildings,Carport Suppliers,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Carports Installed,Carports Installed,"Fencing, Gates & Outdoor Structures",Carport Installation,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cat Flaps,Cat Flaps,Pet & Animal Services,Cat Flaps,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Catering Equipment Repair,Catering Equipment Repair,Events & Creative,Catering,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Catering Services,Catering Services,Events & Creative,Catering,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cavity Wall Insulation,Cavity Wall Insulation,Insulation Services,Cavity Wall Insulation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cavity Wall Insulation Removal,Cavity Wall Insulation Removal,Insulation Services,Cavity Wall Insulation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Central Heating,Central Heating,Heating & Boiler Services,General Heating Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Central Heating Engineer,Central Heating Engineer,Heating & Boiler Services,General Heating Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Central Heating Engineers,Central Heating Engineers,Heating & Boiler Services,General Heating Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Central Heating Fitters,Central Heating Fitters,Heating & Boiler Services,General Heating Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Ceramic Tiling,Ceramic Tiling,Tiling,General Tiling,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chartered Surveyor,Chartered Surveyor,"Architecture, Surveying & Planning",Chartered Surveyor,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chauffeur,Chauffeur,"Removals, Delivery & Courier Services",Chauffeur,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Check Any Tradesperson,Check Any Tradesperson,Excluded,Check Any Tradesperson,excluded,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Checkatrade Standard,Checkatrade Standard,Excluded,Checkatrade Standard,excluded,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cherry Picker,Cherry Picker,Hire & Access Equipment,Cherry Picker,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimney Cowlings Installation,Chimney Cowlings Installation,Chimney Services,Chimney Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimney Cowlings Repair,Chimney Cowlings Repair,Chimney Services,General Chimney Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimney Relining,Chimney Relining,Chimney Services,General Chimney Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimney Sweep,Chimney Sweep,Chimney Services,Chimney Sweeping,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimneys Installation,Chimneys Installation,Chimney Services,Chimney Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Chimneys Repair,Chimneys Repair,Roofing Services,Chimney Repair,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cladding,Cladding,Cladding & Exterior Finishes,Cladding,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cladding Installers,Cladding Installers,Cladding & Exterior Finishes,Cladding Installers,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Classic Car Restoration,Classic Car Restoration,"Damp, Waterproofing & Restoration",Classic Car Restoration,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cleaner,Cleaner,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cleaners,Cleaners,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cleaning Equipment Hire,Cleaning Equipment Hire,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cleaning Services,Cleaning Services,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cleaning Supplies,Cleaning Supplies,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Close Board Fencing,Close Board Fencing,Fencing & Gates,General Fencing,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Clutches,Clutches,Other Services / Unclassified,Clutches,kept_unclassified,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Combi Boiler Installation,Combi Boiler Installation,Heating & Boiler Services,Boiler Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Agents,Commercial Agents,Commercial & Business Property Services,Commercial Agents,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Cleaning,Commercial Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Deliveries,Commercial Deliveries,"Removals, Delivery & Courier Services",Commercial Delivery,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Grass Cutting,Commercial Grass Cutting,Gardening & Landscaping,Lawn Mowing,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Interior Design,Commercial Interior Design,Interior Design & Fit-Out,Commercial Interior Design,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Commercial Oven Cleaner,Commercial Oven Cleaner,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Communal Aerial / Satellites,Communal Aerial / Satellites,"TV, Aerial & Audio Visual Services",Communal Aerial / Satellites,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Composite Decking,Composite Decking,Decking Services,Composite Decking,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Composite Front Doors Installation,Composite Front Doors Installation,Doors & Door Services,Door Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Composite Front Doors Repair,Composite Front Doors Repair,Doors & Door Services,Door Repair,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Computer Maintenance,Computer Maintenance,IT Support & Device Services,Computer Maintenance,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Computer Repair,Computer Repair,IT Support & Device Services,Computer Repair,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Computer Sales,Computer Sales,IT Support & Device Services,Computer Sales,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Computer Training / Consultancy,Computer Training / Consultancy,IT Support & Device Services,Computer Training / Consultancy,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete / Finlock Gutter Replacement,Concrete / Finlock Gutter Replacement,Concrete & Aggregate Services,Concrete / Finlock Gutter Replacement,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete / Finlock Guttering,Concrete / Finlock Guttering,Concrete & Aggregate Services,Concrete / Finlock Guttering,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Contractor,Concrete Contractor,Concrete & Aggregate Services,Concrete Work,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Driveway,Concrete Driveway,Concrete & Aggregate Services,Concrete Driveways,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Driveways,Concrete Driveways,Concrete & Aggregate Services,Concrete Driveways,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Flooring Specialist,Concrete Flooring Specialist,Flooring,General Flooring,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Garages,Concrete Garages,Concrete & Aggregate Services,Concrete Garages,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concrete Repair,Concrete Repair,Concrete & Aggregate Services,Concrete Repair,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Concreting,Concreting,Concrete & Aggregate Services,Concrete Work,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Condensation Control,Condensation Control,"Damp, Waterproofing & Restoration",Condensation Control,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Blinds,Conservatory Blinds,Conservatory Services,General Conservatory Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Cleaning,Conservatory Cleaning,Conservatory Services,General Conservatory Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Glass Heat Reduction Film,Conservatory Glass Heat Reduction Film,Conservatory Services,General Conservatory Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Installation,Conservatory Installation,Conservatory Services,Conservatory Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Repairs,Conservatory Repairs,Conservatory Services,Conservatory Repair,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Roof Conversions,Conservatory Roof Conversions,Conservatory Services,Conservatory Roofing,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Roof Insulation,Conservatory Roof Insulation,Insulation Services,Roof Insulation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Conservatory Roof Replacement,Conservatory Roof Replacement,Conservatory Services,Conservatory Roofing,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Core Drilling,Core Drilling,"Groundworks, Excavation & Plant Hire",Core Drilling,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Corporate Filming,Corporate Filming,Events & Wedding Services,Corporate Filming,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Courier Services,Courier Services,Delivery Services,Courier Services,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Coving,Coving,"Painting, Decorating & Wall Finishes",Coving,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Crane Hire,Crane Hire,"Groundworks, Excavation & Plant Hire",Crane Hire,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Crown Reduction,Crown Reduction,Tree & Grounds Services,Crown Reduction,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Crown Thinning,Crown Thinning,Tree & Grounds Services,Crown Thinning,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cupboards,Cupboards,Other Services / Unclassified,Cupboards,kept_unclassified,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtain / Blind Fitters,Curtain / Blind Fitters,Blinds & Shutters,General Blinds & Shutters,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtain Cleaning,Curtain Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtain Fitter,Curtain Fitter,"Curtains, Awnings & Window Dressings",Curtain Fitting,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtain Poles / Tracks,Curtain Poles / Tracks,"Curtains, Awnings & Window Dressings",Curtain Track & Pole Installation,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtain Supply & Fit,Curtain Supply & Fit,"Curtains, Awnings & Window Dressings",Curtain Supply & Fitting,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Curtains / Blinds / Shutters,Curtains / Blinds / Shutters,Blinds & Shutters,General Blinds & Shutters,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Cyber Security Training,Cyber Security Training,Training & Instruction,Cyber Security Training,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/C,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Damp Investigation,Damp Investigation,"Damp, Waterproofing & Restoration",Damp Investigation,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Damp Proofer,Damp Proofer,"Damp, Waterproofing & Restoration",Damp Proofer,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Damp Proofing,Damp Proofing,Roofing Services,General Roofing,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Damp Survey,Damp Survey,"Damp, Waterproofing & Restoration",Damp Survey,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Damp Walls Treatment,Damp Walls Treatment,"Damp, Waterproofing & Restoration",Damp Walls Treatment,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/A,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Data Recovery / Back up,Data Recovery / Back up,IT Support & Device Services,Data Recovery / Back up,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Data Shredding,Data Shredding,"Waste, Clearance & Recycling",Data Shredding,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Decking,Decking,Decking Services,General Decking,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Decking Cleaning,Decking Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Decluttering,Decluttering,"Laundry, Housekeeping & Organisation",Decluttering,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Deep Cleaning Services,Deep Cleaning Services,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Demolition,Demolition,Building & Construction,Demolition,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Demolition Companies,Demolition Companies,Building & Construction,Demolition,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Demolition Contractors,Demolition Contractors,Building & Construction,Demolition,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Dent Repair,Dent Repair,Vehicle Services,Dent Repair,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Diagnostic Testing,Diagnostic Testing,Other Services / Unclassified,Diagnostic Testing,kept_unclassified,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Diamond Drilling,Diamond Drilling,"Groundworks, Excavation & Plant Hire",Diamond Drilling,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Digital Smart Door Lock Installation,Digital Smart Door Lock Installation,Doors & Door Services,Door Installation,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Disabled Bathrooms / Showers,Disabled Bathrooms / Showers,Accessibility & Mobility Services,Disabled Bathrooms / Showers,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Disaster / Trauma Cleaning,Disaster / Trauma Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Dishwasher Repair,Dishwasher Repair,Appliance Repair,Dishwasher Repair,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Dog Flaps,Dog Flaps,Pet & Animal Services,Dog Flaps,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Domestic Cleaning,Domestic Cleaning,Cleaning Services,Domestic Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Domestic Oven Cleaning,Domestic Oven Cleaning,Cleaning Services,General Cleaning,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Door Canopies,Door Canopies,"Doors, Windows & Glazing",Door Canopies,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Door Fitting / Hanging,Door Fitting / Hanging,Carpentry & Joinery,Door Fitting,kept_mapped,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Door Stripping,Door Stripping,"Doors, Windows & Glazing",Door Stripping,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Doors Opened / Unlocked,Doors Opened / Unlocked,"Doors, Windows & Glazing",Doors Opened / Unlocked,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
Checkatrade,Doors Supply,Doors Supply,"Doors, Windows & Glazing",Doors Supply,kept_mapped_final,V2,https://www.checkatrade.com/sitemap/locations/London/D,london_trade_sitemap,2026-09-05,London A-Z trade/service sitemap.,London
